"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,49.96250316633,,
"AUS","Australia","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,49.5089820359281,,
"AUS","Australia","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,50.0437912173958,,
"AUS","Australia","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,49.8181260651902,,
"AUS","Australia","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,50.258064516129,,
"AUS","Australia","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,49.4790602655771,,
"AUS","Australia","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,46.3540669856459,,
"AUS","Australia","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,45.4733570159858,,
"AUS","Australia","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,45.0103448275862,,
"AUS","Australia","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,44.6086956521739,,
"AUS","Australia","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,45.1227236737925,,
"AUS","Australia","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,45.1570881226054,,
"AUS","Australia","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,44.0377632534495,,
"AUS","Australia","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,43.7860661505982,,
"AUS","Australia","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,43.6758893280632,,
"AUS","Australia","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,44.2923605960488,,
"AUS","Australia","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,44.6917353175658,,
"AUS","Australia","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,44.7802551875242,,
"AUS","Australia","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,44.779278998817,,
"AUS","Australia","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,44.5701221346489,,
"AUS","Australia","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,44.8130313298853,,
"AUS","Australia","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,43.5660313522048,,
"AUS","Australia","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,44.3258929545504,,
"BEL","Belgium","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,42.8853742051198,,
"BEL","Belgium","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,42.1881363848669,,
"BEL","Belgium","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,42.5962641924063,,
"BEL","Belgium","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,42.1303724071971,,
"BEL","Belgium","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,41.104495712182,,
"BEL","Belgium","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,41.1879840013616,,
"BEL","Belgium","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,40.4104355419714,,
"BEL","Belgium","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,40.5293367346939,,
"BEL","Belgium","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,40.9525775323804,,
"BEL","Belgium","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,41.4787872748561,,
"BEL","Belgium","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,40.5672099992691,,
"BEL","Belgium","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,40.6683263389999,,
"BEL","Belgium","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,40.6367817159846,,
"BEL","Belgium","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,41.2635145964511,,
"BEL","Belgium","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,39.8008833922261,,
"BEL","Belgium","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,39.5441260367754,,
"BEL","Belgium","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,39.4300753834156,,
"BEL","Belgium","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,39.4440856560163,,
"BEL","Belgium","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,39.1275170586149,,
"BEL","Belgium","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,38.5180751359866,,
"BEL","Belgium","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,38.1523931352648,,
"BEL","Belgium","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,36.782656858679,,
"BEL","Belgium","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,37.4587646194,,
"CAN","Canada","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,37.6410835214447,,
"CAN","Canada","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,36.960087479497,,
"CAN","Canada","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,36.3250132766861,,
"CAN","Canada","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,36.018711018711,,
"CAN","Canada","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,35.8701166920345,,
"CAN","Canada","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,35.9251968503937,,
"CAN","Canada","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,35.4477611940298,,
"CAN","Canada","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,35.1097178683386,,
"CAN","Canada","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,35.8985382631126,,
"CAN","Canada","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,36.7287784679089,,
"CAN","Canada","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,37.9156528791565,,
"CAN","Canada","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,38.3545310015898,,
"CAN","Canada","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,38.6222910216718,,
"CAN","Canada","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,38.3800151400454,,
"CAN","Canada","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,38.6473429951691,,
"CAN","Canada","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,38.695652173913,,
"CAN","Canada","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,38.9932647997164,,
"CAN","Canada","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,39.71358714635,,
"CAN","Canada","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,43.8566552901024,,
"CAN","Canada","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,44.2671984047856,,
"CAN","Canada","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,42.9830081812461,,
"CAN","Canada","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,43.0021531836358,,
"CAN","Canada","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,43.0510475066391,,
"CZE","Czechia","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,27.9844603937578,,
"CZE","Czechia","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,30.5754295847857,,
"CZE","Czechia","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,33.7729322867327,,
"CZE","Czechia","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,34.1427104693321,,
"CZE","Czechia","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,35.0368194546146,,
"CZE","Czechia","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,35.6165983508979,,
"CZE","Czechia","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,36.4060046591471,,
"CZE","Czechia","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,34.9334948992719,,
"CZE","Czechia","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,32.6199787662119,,
"CZE","Czechia","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,32.2194688885055,,
"CZE","Czechia","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,31.9745589545292,,
"CZE","Czechia","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,31.3394350322714,,
"CZE","Czechia","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,30.7302270195521,,
"CZE","Czechia","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,31.3162412727481,,
"CZE","Czechia","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,31.7140511902097,,
"CZE","Czechia","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,33.0804357987846,,
"CZE","Czechia","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,34.0721365638767,,
"CZE","Czechia","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,35.359542254653,,
"CZE","Czechia","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,36.2189763686023,,
"CZE","Czechia","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,37.108301264431,,
"CZE","Czechia","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,37.7964171067619,,
"CZE","Czechia","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,37.2759153444344,,
"CZE","Czechia","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,37.3160113330108,,
"FRA","France","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,50.1630684437349,,
"FRA","France","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,50.8831910193759,,
"FRA","France","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,51.0792947710218,,
"FRA","France","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,51.6966567992757,,
"FRA","France","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,53.0376243961886,,
"FRA","France","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,54.1072612271401,,
"FRA","France","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,51.0494699460739,,
"FRA","France","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,50.7624046414757,,
"FRA","France","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,50.6552116934986,,
"FRA","France","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,50.8769273450824,,
"FRA","France","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,50.2651626079001,,
"FRA","France","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,50.0776655449777,,
"FRA","France","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,50.8994643530223,,
"FRA","France","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,50.6841556296015,,
"FRA","France","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,50.5066251403552,,
"FRA","France","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,50.3080743206077,,
"FRA","France","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,50.0436327738526,,
"FRA","France","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,49.8628217317063,,
"FRA","France","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,49.717299783471,,
"FRA","France","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,49.6284320637085,,
"FRA","France","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,49.3826850223176,,
"FRA","France","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,49.2025273624164,,
"FRA","France","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,49.1353029556821,,
"GRC","Greece","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,37.6420454545455,,
"GRC","Greece","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,36.4843437708195,,
"GRC","Greece","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,36.4896660124984,,
"GRC","Greece","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,32.6065400367371,,
"GRC","Greece","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,32.6949201961008,,
"GRC","Greece","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,34.0792918901091,,
"GRC","Greece","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,31.9251023343808,,
"GRC","Greece","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,32.5436480088368,,
"GRC","Greece","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,33.7554024022581,,
"GRC","Greece","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,33.8871136768533,,
"GRC","Greece","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,39.6520649823478,,
"GRC","Greece","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,41.3955558834575,,
"GRC","Greece","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,35.000498821369,,
"GRC","Greece","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,36.919030842331,,
"GRC","Greece","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,35.7350106606349,,
"GRC","Greece","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,35.9422737224666,,
"GRC","Greece","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,37.3154835158498,,
"GRC","Greece","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,36.7545492611377,,
"GRC","Greece","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,36.3837569060267,,
"GRC","Greece","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,40.127879557055,,
"GRC","Greece","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,40.7151354859448,,
"GRC","Greece","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,39.7852350631123,,
"GRC","Greece","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,40.466649882379,,
"HUN","Hungary","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,27.8633711401036,,
"HUN","Hungary","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,38.2896034154326,,
"HUN","Hungary","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,42.7372343880883,,
"HUN","Hungary","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,35.9063848733582,,
"HUN","Hungary","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,35.595314850634,,
"HUN","Hungary","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,35.1504686729156,,
"HUN","Hungary","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,35.6170004217053,,
"HUN","Hungary","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,34.3868122637547,,
"HUN","Hungary","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,34.1727954832479,,
"HUN","Hungary","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,34.2038164761937,,
"HUN","Hungary","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,34.7104159582908,,
"HUN","Hungary","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,36.2863270328484,,
"HUN","Hungary","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,39.6471827053021,,
"HUN","Hungary","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,40.1512637405409,,
"HUN","Hungary","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,40.2072555280025,,
"HUN","Hungary","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,39.6676980268154,,
"HUN","Hungary","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,39.0471098103225,,
"HUN","Hungary","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,40.1296472112017,,
"HUN","Hungary","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,40.1216441733488,,
"HUN","Hungary","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,37.8562257912831,,
"HUN","Hungary","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,37.2548066799488,,
"HUN","Hungary","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,35.122584606725,,
"HUN","Hungary","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,36.2796944645217,,
"IRL","Ireland","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,40.5140389016769,,
"IRL","Ireland","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,30.5494300700811,,
"IRL","Ireland","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,29.9342342551021,,
"IRL","Ireland","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,29.9150186683039,,
"IRL","Ireland","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,30.8380709094753,,
"IRL","Ireland","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,32.0188401355951,,
"IRL","Ireland","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,34.8447547578631,,
"IRL","Ireland","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,35.2682793778938,,
"IRL","Ireland","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,35.0427471252371,,
"IRL","Ireland","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,30.6865810241706,,
"IRL","Ireland","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,37.0165588734633,,
"IRL","Ireland","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,36.6973130013334,,
"IRL","Ireland","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,37.5225171296703,,
"IRL","Ireland","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,36.4770976639915,,
"IRL","Ireland","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,33.8440991385325,,
"IRL","Ireland","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,33.4043750267283,,
"IRL","Ireland","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,35.0017692037677,,
"IRL","Ireland","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,35.308565252327,,
"IRL","Ireland","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,38.9666329569939,,
"IRL","Ireland","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,38.33593315786,,
"IRL","Ireland","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,37.1514649743489,,
"IRL","Ireland","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,35.8441704708947,,
"IRL","Ireland","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,36.8984107788622,,
"JPN","Japan","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,28.3854166666667,,
"JPN","Japan","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,28.307560137457,,
"JPN","Japan","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,28.6269430051813,,
"JPN","Japan","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,29.1684997800264,,
"JPN","Japan","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,29.5505117935024,,
"JPN","Japan","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,29.3080652269722,,
"JPN","Japan","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,29.6493564136707,,
"JPN","Japan","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,29.765590446705,,
"JPN","Japan","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,30.3579319487406,,
"JPN","Japan","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,31.5529622980251,,
"JPN","Japan","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,32.6315789473684,,
"JPN","Japan","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,33.3029197080292,,
"JPN","Japan","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,33.3032083145052,,
"JPN","Japan","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,33.9221014492754,,
"JPN","Japan","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,34.1510298755829,,
"JPN","Japan","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,34.361591819222,,
"JPN","Japan","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,35.1545516304348,,
"JPN","Japan","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,36.220141141227,,
"JPN","Japan","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,37.0888118971213,,
"JPN","Japan","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,37.9410194145607,,
"JPN","Japan","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,39.2147589879094,,
"JPN","Japan","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,39.2965958058707,,
"JPN","Japan","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,39.944693504755,,
"KOR","Korea","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,23.8126378506742,,
"KOR","Korea","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,26.0886538192572,,
"KOR","Korea","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,27.3128344247447,,
"KOR","Korea","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,27.3020281155888,,
"KOR","Korea","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,28.2200704636379,,
"KOR","Korea","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,29.7768752488035,,
"KOR","Korea","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,30.6206427537774,,
"KOR","Korea","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,33.3539441776909,,
"KOR","Korea","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,34.1325586118791,,
"KOR","Korea","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,35.9051595396514,,
"KOR","Korea","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,35.8628773698549,,
"KOR","Korea","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,35.8172816769907,,
"KOR","Korea","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,34.1068985925319,,
"KOR","Korea","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,35.0598396154028,,
"KOR","Korea","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,35.7132666377827,,
"KOR","Korea","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,37.8322756784357,,
"KOR","Korea","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,39.7214171078161,,
"KOR","Korea","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,41.4274982782327,,
"KOR","Korea","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,46.085161074193,,
"KOR","Korea","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,49.4487014527035,,
"KOR","Korea","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,49.5632424057791,,
"KOR","Korea","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,48.8993697613711,,
"KOR","Korea","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,47.8476744226733,,
"LUX","Luxembourg","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,44.7101600696351,,
"LUX","Luxembourg","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,45.7801722283591,,
"LUX","Luxembourg","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,44.9020460421042,,
"LUX","Luxembourg","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,45.7850915207391,,
"LUX","Luxembourg","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,45.0055428261356,,
"LUX","Luxembourg","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,45.3126356982367,,
"LUX","Luxembourg","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,44.9716054524722,,
"LUX","Luxembourg","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,45.2574550498033,,
"LUX","Luxembourg","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,44.5851996728743,,
"LUX","Luxembourg","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,45.3097891468106,,
"LUX","Luxembourg","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,45.6484013407886,,
"LUX","Luxembourg","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,46.0179795263705,,
"LUX","Luxembourg","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,45.7238145292656,,
"LUX","Luxembourg","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,45.1665394169467,,
"LUX","Luxembourg","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,44.6416262065384,,
"LUX","Luxembourg","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,44.226093085151,,
"LUX","Luxembourg","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,43.8832669394779,,
"LUX","Luxembourg","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,44.172787454971,,
"LUX","Luxembourg","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,43.3091207732873,,
"LUX","Luxembourg","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,43.9111375681211,,
"LUX","Luxembourg","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,42.6293363786745,,
"LUX","Luxembourg","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,43.4168897303542,,
"LUX","Luxembourg","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,42.8703718483489,,
"MEX","Mexico","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,33.1048254644007,,
"MEX","Mexico","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,31.491881410956,,
"MEX","Mexico","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,30.854992623268,,
"MEX","Mexico","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,30.2461593436316,,
"MEX","Mexico","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,29.9339609355905,,
"MEX","Mexico","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,29.91514494247,,
"MEX","Mexico","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,29.0846049598646,,
"MEX","Mexico","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,28.2614654419028,,
"MEX","Mexico","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,28.6372277342457,,
"MEX","Mexico","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,28.3481651084841,,
"MEX","Mexico","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,26.5523949258496,,
"MEX","Mexico","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,27.052623300264,,
"MEX","Mexico","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,27.3126145367117,,
"MEX","Mexico","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,27.4911367447317,,
"MEX","Mexico","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,28.6629682919122,,
"MEX","Mexico","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,29.8756474376646,,
"MEX","Mexico","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,30.3250478272882,,
"MEX","Mexico","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,31.9902214792591,,
"MEX","Mexico","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,33.7001227204599,,
"MEX","Mexico","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,37.1080480634122,,
"MEX","Mexico","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,41.2846848816159,,
"MEX","Mexico","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,45.0377684837277,,
"MEX","Mexico","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,51.1325060816023,,
"NLD","Netherlands","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,47.376632542646,,
"NLD","Netherlands","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,47.8791491540052,,
"NLD","Netherlands","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,42.3954653274153,,
"NLD","Netherlands","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,42.2822252635943,,
"NLD","Netherlands","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,41.5951665256755,,
